trafficindexdate,minimum_traffic_index,maximum_traffic_index,average_traffic_index
2020-08-01 00:00:00 +0000 +0000,1,27,13.3205574912891986
2019-05-03 00:00:00 +0000 +0000,1,67,30.6678321678321678
2023-11-03 00:00:00 +0000 +0000,1,87,35.5994798439531860
2017-04-06 00:00:00 +0000 +0000,1,56,27.4791666666666667
2018-07-10 00:00:00 +0000 +0000,1,53,23.3728222996515679
2024-01-09 00:00:00 +0000 +0000,1,90,44.2203166226912929
2021-02-05 00:00:00 +0000 +0000,4,78,40.5392491467576792
2020-05-11 00:00:00 +0000 +0000,1,44,16.4391304347826087
2017-05-11 00:00:00 +0000 +0000,1,59,28.8710801393728223
2024-02-12 00:00:00 +0000 +0000,1,90,33.8746803069053708
2017-09-28 00:00:00 +0000 +0000,1,56,25.8055555555555556
2020-08-30 00:00:00 +0000 +0000,1,36,16.9479166666666667
2020-07-25 00:00:00 +0000 +0000,4,40,22.4666666666666667
2021-07-30 00:00:00 +0000 +0000,1,65,30.6493055555555556
2019-07-18 00:00:00 +0000 +0000,1,49,24.5069444444444444
2022-09-14 00:00:00 +0000 +0000,1,76,30.4797794117647059
2021-02-27 00:00:00 +0000 +0000,2,15,7.9195402298850575
2020-01-04 00:00:00 +0000 +0000,1,45,21.7361111111111111
2015-11-06 00:00:00 +0000 +0000,1,72,30.6701388888888889
2020-11-24 00:00:00 +0000 +0000,1,56,25.1319444444444444
2023-05-02 00:00:00 +0000 +0000,1,80,37.1685393258426966
2022-06-25 00:00:00 +0000 +0000,1,53,24.0154577883472057
2015-08-12 00:00:00 +0000 +0000,1,63,29.7152777777777778
2018-08-14 00:00:00 +0000 +0000,1,56,24.1608391608391608
2024-03-07 00:00:00 +0000 +0000,1,85,41.3622589531680441
2017-05-06 00:00:00 +0000 +0000,1,57,28.7762237762237762
2024-02-25 00:00:00 +0000 +0000,1,60,25.8569500674763833
2020-03-25 00:00:00 +0000 +0000,6,26,14.2752613240418118
2017-05-09 00:00:00 +0000 +0000,1,56,26.5571428571428571
2022-12-22 00:00:00 +0000 +0000,1,87,37.0323450134770889
2016-06-05 00:00:00 +0000 +0000,1,45,21.0731707317073171
2023-01-02 00:00:00 +0000 +0000,1,69,26.1754601226993865
2021-04-30 00:00:00 +0000 +0000,1,26,12.3623693379790941
2021-03-18 00:00:00 +0000 +0000,4,58,32.1493055555555556
2020-12-25 00:00:00 +0000 +0000,2,72,33.4722222222222222
2017-07-07 00:00:00 +0000 +0000,11,63,35.6421052631578947
2020-05-20 00:00:00 +0000 +0000,1,58,24.3035714285714286
2018-11-02 00:00:00 +0000 +0000,1,71,26.5759717314487633
2019-05-22 00:00:00 +0000 +0000,2,60,32.2137404580152672
2023-07-25 00:00:00 +0000 +0000,2,69,41.4525939177101968
2021-02-09 00:00:00 +0000 +0000,6,65,36.9791666666666667
2022-03-14 00:00:00 +0000 +0000,9,67,32.0520833333333333
2021-12-31 00:00:00 +0000 +0000,2,65,28.7916666666666667
2023-08-01 00:00:00 +0000 +0000,1,69,31.0691562932226833
2015-11-30 00:00:00 +0000 +0000,1,72,29.8257839721254355
2018-12-20 00:00:00 +0000 +0000,4,60,25.9756944444444444
2017-12-28 00:00:00 +0000 +0000,1,64,27.5594405594405594
2020-06-23 00:00:00 +0000 +0000,2,54,27.1358885017421603
2019-04-17 00:00:00 +0000 +0000,1,60,25.6537102473498233
2024-03-18 00:00:00 +0000 +0000,1,80,30.2812071330589849
2021-11-17 00:00:00 +0000 +0000,1,80,36.2152777777777778
2016-09-17 00:00:00 +0000 +0000,1,24,10.5416666666666667
2019-03-17 00:00:00 +0000 +0000,1,47,20.3937282229965157
2016-09-11 00:00:00 +0000 +0000,1,13,4.6805555555555556
2021-08-18 00:00:00 +0000 +0000,2,67,31.3356643356643357
2021-05-22 00:00:00 +0000 +0000,1,13,6.8257839721254355
2016-04-26 00:00:00 +0000 +0000,2,74,38.5749128919860627
2024-01-22 00:00:00 +0000 +0000,1,78,33.4055172413793103
2021-08-28 00:00:00 +0000 +0000,2,53,30.6466165413533835
2019-11-05 00:00:00 +0000 +0000,4,65,30.7013888888888889
2019-08-10 00:00:00 +0000 +0000,1,26,10.9479166666666667
2015-12-10 00:00:00 +0000 +0000,1,76,34.6807017543859649
2021-08-16 00:00:00 +0000 +0000,1,62,29.6515679442508711
2022-04-02 00:00:00 +0000 +0000,1,45,18.1639042357274401
2019-02-10 00:00:00 +0000 +0000,1,42,16.4146341463414634
2022-10-29 00:00:00 +0000 +0000,1,54,24.5648854961832061
2021-05-01 00:00:00 +0000 +0000,1,13,5.1006944444444444
2016-08-05 00:00:00 +0000 +0000,4,78,37.3249097472924188
2023-08-31 00:00:00 +0000 +0000,1,67,30.5651006711409396
2020-11-10 00:00:00 +0000 +0000,4,62,28.4945454545454545
2019-03-21 00:00:00 +0000 +0000,1,62,26.4825174825174825
2016-06-26 00:00:00 +0000 +0000,1,45,15.1805555555555556
2016-01-25 00:00:00 +0000 +0000,1,71,30.1180555555555556
2020-04-03 00:00:00 +0000 +0000,2,17,9.7595818815331010
2023-12-18 00:00:00 +0000 +0000,1,76,34.2406639004149378
2021-01-20 00:00:00 +0000 +0000,6,67,35.7569444444444444
2016-02-15 00:00:00 +0000 +0000,1,67,30.1660649819494585
2016-07-31 00:00:00 +0000 +0000,1,38,16.1859649122807018
2021-04-09 00:00:00 +0000 +0000,1,72,38.0451388888888889
2018-01-30 00:00:00 +0000 +0000,1,72,29.0209790209790210
2021-06-05 00:00:00 +0000 +0000,1,74,36.3568464730290456
2016-09-26 00:00:00 +0000 +0000,4,65,30.2604166666666667
2020-05-05 00:00:00 +0000 +0000,1,27,14.0736842105263158
2019-04-02 00:00:00 +0000 +0000,1,62,24.4895104895104895
2024-03-06 00:00:00 +0000 +0000,1,89,39.9588159588159588
2022-02-14 00:00:00 +0000 +0000,1,72,30.5312500000000000
2019-07-13 00:00:00 +0000 +0000,1,40,21.1951219512195122
2016-05-27 00:00:00 +0000 +0000,2,87,47.3506944444444444
2023-03-30 00:00:00 +0000 +0000,1,81,26.6021505376344086
2020-03-24 00:00:00 +0000 +0000,4,27,16.5296167247386760
2017-11-29 00:00:00 +0000 +0000,1,63,27.9153846153846154
2021-06-24 00:00:00 +0000 +0000,1,63,32.4055944055944056
2022-07-02 00:00:00 +0000 +0000,1,53,23.3268206039076377
2022-04-24 00:00:00 +0000 +0000,1,51,15.8365444375388440
2020-10-02 00:00:00 +0000 +0000,2,69,33.4062500000000000
2023-07-21 00:00:00 +0000 +0000,1,65,30.2692307692307692
2021-10-24 00:00:00 +0000 +0000,1,54,26.6260162601626016
2021-05-20 00:00:00 +0000 +0000,1,65,39.1360000000000000
2019-02-08 00:00:00 +0000 +0000,9,63,32.3816254416961131
2018-03-07 00:00:00 +0000 +0000,1,63,27.7816901408450704
2016-07-01 00:00:00 +0000 +0000,9,71,33.2760000000000000
2016-06-12 00:00:00 +0000 +0000,1,35,10.4773519163763066
2023-06-01 00:00:00 +0000 +0000,1,72,37.7180616740088106
2016-05-31 00:00:00 +0000 +0000,2,76,41.1219512195121951
2019-01-11 00:00:00 +0000 +0000,4,74,36.7386759581881533
2018-07-23 00:00:00 +0000 +0000,1,51,22.6097560975609756
2022-12-15 00:00:00 +0000 +0000,1,83,36.3908355795148248
2018-11-14 00:00:00 +0000 +0000,2,65,28.5937500000000000
2020-04-16 00:00:00 +0000 +0000,4,24,12.2517482517482517
2020-09-27 00:00:00 +0000 +0000,2,42,20.7818181818181818
2019-05-12 00:00:00 +0000 +0000,1,42,12.8251748251748252
2022-12-10 00:00:00 +0000 +0000,1,65,27.4617486338797814
2017-05-10 00:00:00 +0000 +0000,1,56,27.6515679442508711
2022-04-05 00:00:00 +0000 +0000,1,67,28.7422680412371134
2020-08-13 00:00:00 +0000 +0000,4,62,29.3750000000000000
2022-07-16 00:00:00 +0000 +0000,1,29,12.5248057381948595
2024-03-03 00:00:00 +0000 +0000,1,65,24.5890227576974565
2022-06-28 00:00:00 +0000 +0000,1,62,32.6652719665271967
2023-12-28 00:00:00 +0000 +0000,1,83,38.9985875706214689
2022-10-12 00:00:00 +0000 +0000,1,74,40.1263157894736842
2018-02-03 00:00:00 +0000 +0000,1,56,24.8140350877192982
2016-04-16 00:00:00 +0000 +0000,2,69,36.4965034965034965
2022-05-10 00:00:00 +0000 +0000,1,72,31.1382113821138211
2021-06-30 00:00:00 +0000 +0000,4,67,35.4020979020979021
2020-11-13 00:00:00 +0000 +0000,2,62,28.3715277777777778
2017-06-22 00:00:00 +0000 +0000,1,61,28.2678571428571429
2016-06-11 00:00:00 +0000 +0000,1,49,23.2395833333333333
2015-10-30 00:00:00 +0000 +0000,1,65,24.1909722222222222
2022-03-31 00:00:00 +0000 +0000,1,71,32.3658682634730539
2017-02-17 00:00:00 +0000 +0000,1,63,27.2187500000000000
2021-08-08 00:00:00 +0000 +0000,1,38,20.3425196850393701
2017-10-19 00:00:00 +0000 +0000,1,59,26.5929824561403509
2017-03-20 00:00:00 +0000 +0000,1,49,21.6714285714285714
2021-05-10 00:00:00 +0000 +0000,1,24,10.2982456140350877
2020-02-06 00:00:00 +0000 +0000,8,74,34.8090277777777778
2020-12-13 00:00:00 +0000 +0000,1,15,7.3923611111111111
2022-08-24 00:00:00 +0000 +0000,1,71,31.1291469194312796
2018-10-02 00:00:00 +0000 +0000,1,58,26.5694444444444444
2019-08-06 00:00:00 +0000 +0000,1,56,23.0243055555555556
2018-12-05 00:00:00 +0000 +0000,2,71,35.0284360189573460
2024-02-22 00:00:00 +0000 +0000,1,81,37.2702702702702703
2017-08-08 00:00:00 +0000 +0000,1,53,25.9664179104477612
2015-10-18 00:00:00 +0000 +0000,1,53,19.6805555555555556
2024-05-23 00:00:00 +0000 +0000,1,83,37.8183079056865465
2021-08-02 00:00:00 +0000 +0000,1,65,31.6527777777777778
2016-03-19 00:00:00 +0000 +0000,4,60,27.8055555555555556
2023-07-03 00:00:00 +0000 +0000,1,58,23.9815100154083205
2016-05-20 00:00:00 +0000 +0000,1,62,28.7042253521126761
2021-11-13 00:00:00 +0000 +0000,1,69,33.8402777777777778
2019-01-06 00:00:00 +0000 +0000,1,24,10.9094076655052265
2021-06-11 00:00:00 +0000 +0000,2,65,34.9887640449438202
2023-02-13 00:00:00 +0000 +0000,1,76,29.3929440389294404
2019-02-16 00:00:00 +0000 +0000,4,51,23.3473684210526316
2021-09-04 00:00:00 +0000 +0000,1,60,31.1805555555555556
2022-06-22 00:00:00 +0000 +0000,1,65,27.9451294697903822
2017-09-16 00:00:00 +0000 +0000,1,57,29.7236363636363636
2015-12-31 00:00:00 +0000 +0000,31,72,46.6794425087108014
2018-05-20 00:00:00 +0000 +0000,1,27,8.1846689895470383
2019-04-27 00:00:00 +0000 +0000,1,53,25.7500000000000000
2020-08-22 00:00:00 +0000 +0000,2,45,23.6250000000000000
2020-04-14 00:00:00 +0000 +0000,2,17,8.7351916376306620
2023-08-04 00:00:00 +0000 +0000,1,63,31.6309677419354839
2019-01-02 00:00:00 +0000 +0000,1,58,24.2682926829268293
2017-09-01 00:00:00 +0000 +0000,1,29,9.5750000000000000
2019-09-29 00:00:00 +0000 +0000,1,53,21.3404255319148936
2022-02-03 00:00:00 +0000 +0000,9,83,41.6840277777777778
2023-08-13 00:00:00 +0000 +0000,1,45,18.7138888888888889
2019-10-15 00:00:00 +0000 +0000,2,62,27.5920577617328520
2022-08-03 00:00:00 +0000 +0000,1,69,28.3259532595325953
2018-08-19 00:00:00 +0000 +0000,1,17,5.9821428571428571
2017-04-13 00:00:00 +0000 +0000,1,61,28.6678321678321678
2019-10-09 00:00:00 +0000 +0000,1,65,27.7735191637630662
2023-09-12 00:00:00 +0000 +0000,1,71,34.3109843081312411
2016-01-27 00:00:00 +0000 +0000,4,81,36.6509090909090909
2023-11-17 00:00:00 +0000 +0000,1,81,36.9287749287749288
2017-01-04 00:00:00 +0000 +0000,1,67,26.3728222996515679
2021-11-23 00:00:00 +0000 +0000,2,87,42.1076388888888889
2021-09-08 00:00:00 +0000 +0000,2,69,35.3937282229965157
2018-11-26 00:00:00 +0000 +0000,1,72,27.2132867132867133
2024-01-01 00:00:00 +0000 +0000,1,51,17.8408450704225352
2019-05-14 00:00:00 +0000 +0000,1,54,21.3063380281690141
2017-08-28 00:00:00 +0000 +0000,1,40,15.3543859649122807
2019-06-22 00:00:00 +0000 +0000,1,58,30.2456140350877193
2016-12-07 00:00:00 +0000 +0000,1,78,31.7745454545454545
2022-01-16 00:00:00 +0000 +0000,6,29,15.3125000000000000
2018-04-12 00:00:00 +0000 +0000,1,62,28.6515679442508711
2021-11-30 00:00:00 +0000 +0000,6,63,28.5017421602787456
2018-10-25 00:00:00 +0000 +0000,2,65,31.2986111111111111
2022-03-27 00:00:00 +0000 +0000,1,62,26.1013215859030837
2023-04-13 00:00:00 +0000 +0000,1,80,24.5811209439528024
2015-09-03 00:00:00 +0000 +0000,4,72,39.9721254355400697
2022-01-06 00:00:00 +0000 +0000,4,56,26.6250000000000000
2016-09-16 00:00:00 +0000 +0000,1,26,8.5087108013937282
2015-11-23 00:00:00 +0000 +0000,1,65,26.3745583038869258
2016-02-14 00:00:00 +0000 +0000,2,54,23.6515679442508711
2021-08-09 00:00:00 +0000 +0000,1,63,30.6903914590747331
2023-10-17 00:00:00 +0000 +0000,1,74,35.2400000000000000
2020-09-14 00:00:00 +0000 +0000,2,60,29.0100000000000000
2022-08-17 00:00:00 +0000 +0000,1,63,27.6065773447015834
2022-07-23 00:00:00 +0000 +0000,1,49,22.9326177698270722
2022-07-10 00:00:00 +0000 +0000,1,49,18.5636792452830189
2021-04-19 00:00:00 +0000 +0000,2,74,29.9513888888888889
2023-08-21 00:00:00 +0000 +0000,1,67,29.9167767503302510
2019-12-03 00:00:00 +0000 +0000,4,74,33.0555555555555556
2021-09-29 00:00:00 +0000 +0000,2,76,36.7921146953405018
2024-05-01 00:00:00 +0000 +0000,1,49,19.5275397796817625
2021-10-01 00:00:00 +0000 +0000,1,80,40.4822695035460993
2016-04-21 00:00:00 +0000 +0000,8,72,39.3101045296167247
2018-08-03 00:00:00 +0000 +0000,1,62,27.0836236933797909
2018-05-24 00:00:00 +0000 +0000,1,56,22.1118881118881119
2018-06-18 00:00:00 +0000 +0000,1,49,17.5659722222222222
2023-02-24 00:00:00 +0000 +0000,1,71,30.0606060606060606
2020-05-18 00:00:00 +0000 +0000,1,15,7.0696864111498258
2024-04-28 00:00:00 +0000 +0000,1,65,26.6325301204819277
2018-05-18 00:00:00 +0000 +0000,1,69,30.7447552447552448
2015-08-06 00:00:00 +0000 +0000,24,63,57.8581157775255392
2019-10-26 00:00:00 +0000 +0000,1,63,28.6428571428571429
2019-03-20 00:00:00 +0000 +0000,1,60,26.7508771929824561
2016-10-27 00:00:00 +0000 +0000,1,72,32.4583333333333333
2022-07-18 00:00:00 +0000 +0000,1,54,20.6573511543134872
2022-02-23 00:00:00 +0000 +0000,1,71,37.7222222222222222
2016-11-03 00:00:00 +0000 +0000,1,71,28.7595818815331010
2020-01-15 00:00:00 +0000 +0000,6,63,30.0902777777777778
2024-05-22 00:00:00 +0000 +0000,1,74,36.2921646746347942
2021-12-03 00:00:00 +0000 +0000,1,81,36.6666666666666667
2023-04-29 00:00:00 +0000 +0000,1,76,36.4802259887005650
2022-12-27 00:00:00 +0000 +0000,1,87,34.6527196652719665
2022-09-15 00:00:00 +0000 +0000,1,72,31.3144768856447689
2016-09-25 00:00:00 +0000 +0000,1,53,24.6202090592334495
2019-08-25 00:00:00 +0000 +0000,1,35,16.6631578947368421
2022-01-04 00:00:00 +0000 +0000,2,58,24.7152777777777778
2017-08-23 00:00:00 +0000 +0000,1,53,26.6760563380281690
2020-06-22 00:00:00 +0000 +0000,1,56,26.3333333333333333
2019-12-08 00:00:00 +0000 +0000,1,40,17.6585365853658537
2016-11-30 00:00:00 +0000 +0000,2,67,31.5454545454545455
2017-01-18 00:00:00 +0000 +0000,13,69,37.7359154929577465
2017-03-17 00:00:00 +0000 +0000,1,63,30.5964912280701754
2023-09-15 00:00:00 +0000 +0000,1,69,32.4926174496644295
2019-11-10 00:00:00 +0000 +0000,1,49,22.5694444444444444
2017-11-30 00:00:00 +0000 +0000,1,63,25.7000000000000000
2020-08-10 00:00:00 +0000 +0000,4,60,29.3229166666666667
2019-09-15 00:00:00 +0000 +0000,1,45,21.1006944444444444
2021-06-27 00:00:00 +0000 +0000,1,15,3.7743055555555556
2016-04-22 00:00:00 +0000 +0000,4,80,41.9049295774647887
2022-12-01 00:00:00 +0000 +0000,1,90,37.4716863721219664
2017-05-12 00:00:00 +0000 +0000,1,64,29.7595818815331010
2019-07-07 00:00:00 +0000 +0000,1,33,16.3767605633802817
2018-06-20 00:00:00 +0000 +0000,1,58,23.9052631578947368
2018-08-10 00:00:00 +0000 +0000,1,60,27.4687500000000000
2019-10-22 00:00:00 +0000 +0000,1,65,28.3645833333333333
2016-04-24 00:00:00 +0000 +0000,1,60,26.6585365853658537
2017-12-09 00:00:00 +0000 +0000,1,56,21.7003891050583658
2023-05-30 00:00:00 +0000 +0000,1,76,34.4189189189189189
2018-01-16 00:00:00 +0000 +0000,1,61,27.7526132404181185
2016-05-16 00:00:00 +0000 +0000,1,63,35.0347222222222222
2017-04-21 00:00:00 +0000 +0000,1,56,24.5053003533568905
2021-07-15 00:00:00 +0000 +0000,1,35,20.4330985915492958
2017-11-21 00:00:00 +0000 +0000,1,56,25.8501742160278746
2018-09-23 00:00:00 +0000 +0000,1,47,19.3611111111111111
2019-06-12 00:00:00 +0000 +0000,1,56,24.9475524475524476
2016-09-02 00:00:00 +0000 +0000,2,78,35.1649122807017544
2016-01-08 00:00:00 +0000 +0000,6,76,35.8571428571428571
2017-02-19 00:00:00 +0000 +0000,1,38,16.5833333333333333
2019-10-10 00:00:00 +0000 +0000,1,65,28.6631944444444444
2020-12-01 00:00:00 +0000 +0000,6,67,30.5800711743772242
2019-12-14 00:00:00 +0000 +0000,4,62,30.5729166666666667
2019-05-08 00:00:00 +0000 +0000,1,49,20.9440559440559441
2020-09-23 00:00:00 +0000 +0000,2,63,29.4930555555555556
2021-02-23 00:00:00 +0000 +0000,4,72,37.0763888888888889
2020-02-03 00:00:00 +0000 +0000,1,60,27.5069444444444444
2022-12-02 00:00:00 +0000 +0000,1,78,37.7492465340566606
2018-12-30 00:00:00 +0000 +0000,1,35,14.7832167832167832
2021-07-18 00:00:00 +0000 +0000,1,22,7.9961977186311787
2019-05-09 00:00:00 +0000 +0000,1,56,20.5664335664335664
2022-05-08 00:00:00 +0000 +0000,1,60,21.1089696071163825
2019-09-19 00:00:00 +0000 +0000,1,63,27.9097222222222222
2018-04-24 00:00:00 +0000 +0000,1,58,24.6235294117647059
2019-07-04 00:00:00 +0000 +0000,1,54,26.3240418118466899
2020-04-10 00:00:00 +0000 +0000,1,15,8.2570422535211268
2021-04-06 00:00:00 +0000 +0000,2,62,32.6480836236933798
2023-08-06 00:00:00 +0000 +0000,1,38,22.2007504690431520
2019-09-13 00:00:00 +0000 +0000,2,69,30.7543859649122807
2018-02-22 00:00:00 +0000 +0000,1,58,25.2429577464788732
2020-06-08 00:00:00 +0000 +0000,1,54,24.3450980392156863
2016-10-05 00:00:00 +0000 +0000,1,62,29.4520547945205479
2023-02-07 00:00:00 +0000 +0000,1,78,29.9136125654450262
2017-03-15 00:00:00 +0000 +0000,2,49,23.3741258741258741
2022-10-19 00:00:00 +0000 +0000,1,76,31.1153358681875792
2020-06-10 00:00:00 +0000 +0000,4,56,27.0106382978723404
2021-03-30 00:00:00 +0000 +0000,4,65,35.2648083623693380
2017-07-09 00:00:00 +0000 +0000,11,35,22.6428571428571429
2018-12-23 00:00:00 +0000 +0000,1,44,16.4440559440559441
2021-10-10 00:00:00 +0000 +0000,4,47,24.0106007067137809
2023-03-19 00:00:00 +0000 +0000,1,67,23.4390243902439024
2020-09-13 00:00:00 +0000 +0000,1,36,18.2830188679245283
2017-06-23 00:00:00 +0000 +0000,1,54,25.5539568345323741
2016-10-03 00:00:00 +0000 +0000,1,65,25.4475524475524476
2023-08-27 00:00:00 +0000 +0000,1,47,20.2699115044247788
2022-09-08 00:00:00 +0000 +0000,1,74,32.7613707165109034
2016-05-17 00:00:00 +0000 +0000,4,72,39.2962962962962963
2016-06-03 00:00:00 +0000 +0000,2,90,43.9518518518518519
2017-10-18 00:00:00 +0000 +0000,1,61,26.7508771929824561
2021-07-08 00:00:00 +0000 +0000,1,67,33.0457746478873239
2017-10-30 00:00:00 +0000 +0000,1,57,23.9821428571428571
2021-11-04 00:00:00 +0000 +0000,1,76,35.6153846153846154
2018-06-21 00:00:00 +0000 +0000,1,60,26.1223776223776224
2019-10-31 00:00:00 +0000 +0000,2,80,33.9673913043478261
2018-01-03 00:00:00 +0000 +0000,1,57,25.4634146341463415
2018-08-11 00:00:00 +0000 +0000,1,35,19.2062937062937063
2023-02-06 00:00:00 +0000 +0000,2,71,36.1057213930348259
2016-08-29 00:00:00 +0000 +0000,1,56,26.6028368794326241
2020-08-31 00:00:00 +0000 +0000,1,63,29.1354166666666667
2020-12-29 00:00:00 +0000 +0000,6,71,34.5574912891986063
2022-01-07 00:00:00 +0000 +0000,2,60,26.1562500000000000
2018-08-01 00:00:00 +0000 +0000,1,58,25.3693379790940767
2017-06-19 00:00:00 +0000 +0000,2,57,30.3046594982078853
2016-06-20 00:00:00 +0000 +0000,2,72,34.4878048780487805
2021-11-28 00:00:00 +0000 +0000,4,44,20.8263888888888889
2018-11-19 00:00:00 +0000 +0000,1,76,33.1500000000000000
2022-09-30 00:00:00 +0000 +0000,1,74,32.8059149722735675
2022-11-25 00:00:00 +0000 +0000,1,76,32.0632678132678133
2024-05-31 00:00:00 +0000 +0000,1,71,36.5333333333333333
2023-10-11 00:00:00 +0000 +0000,1,80,35.5340909090909091
2016-01-22 00:00:00 +0000 +0000,1,90,26.6202090592334495
2024-05-13 00:00:00 +0000 +0000,1,80,35.2834224598930481
2020-07-29 00:00:00 +0000 +0000,2,54,27.8070175438596491
2020-12-23 00:00:00 +0000 +0000,4,65,30.6795774647887324
2019-02-26 00:00:00 +0000 +0000,2,58,26.2326388888888889
2016-08-16 00:00:00 +0000 +0000,1,63,30.0638297872340426
2018-09-13 00:00:00 +0000 +0000,1,72,28.8140350877192982
2018-06-19 00:00:00 +0000 +0000,1,51,23.4929577464788732
2021-01-04 00:00:00 +0000 +0000,1,65,30.5312500000000000
2018-08-25 00:00:00 +0000 +0000,1,17,6.7534722222222222
2019-01-30 00:00:00 +0000 +0000,1,67,27.1333333333333333
2016-12-15 00:00:00 +0000 +0000,1,74,32.8741258741258741
2016-06-27 00:00:00 +0000 +0000,4,65,34.2125435540069686
2023-04-15 00:00:00 +0000 +0000,1,67,27.9152119700748130
2022-11-27 00:00:00 +0000 +0000,1,56,20.0370134014039566
2021-01-08 00:00:00 +0000 +0000,6,72,34.2673611111111111
2021-01-18 00:00:00 +0000 +0000,11,85,34.7986111111111111
2024-03-15 00:00:00 +0000 +0000,1,76,30.7484197218710493
2023-05-31 00:00:00 +0000 +0000,1,76,35.2435530085959885
2021-01-23 00:00:00 +0000 +0000,1,17,8.1560000000000000
2024-05-10 00:00:00 +0000 +0000,1,74,37.4565217391304348
2018-03-06 00:00:00 +0000 +0000,4,60,31.0701754385964912
2020-09-24 00:00:00 +0000 +0000,2,65,32.0814814814814815
2024-01-31 00:00:00 +0000 +0000,1,78,38.7071688942891859
2017-11-12 00:00:00 +0000 +0000,1,64,27.3066202090592334
2022-09-18 00:00:00 +0000 +0000,1,60,21.9189736664415935
2017-05-23 00:00:00 +0000 +0000,1,59,28.1319444444444444
2019-12-19 00:00:00 +0000 +0000,4,69,32.0530035335689046
2022-12-09 00:00:00 +0000 +0000,1,74,30.8591731266149871
2021-07-17 00:00:00 +0000 +0000,4,35,20.9685314685314685
2016-04-13 00:00:00 +0000 +0000,4,90,36.7985865724381625
2023-04-11 00:00:00 +0000 +0000,1,87,35.7211155378486056
2021-03-27 00:00:00 +0000 +0000,2,72,30.9965156794425087
2023-02-10 00:00:00 +0000 +0000,1,71,27.6250000000000000
2020-07-23 00:00:00 +0000 +0000,4,62,30.2041666666666667
2024-01-04 00:00:00 +0000 +0000,1,78,35.1055045871559633
2024-01-02 00:00:00 +0000 +0000,1,85,35.0221565731166913
2020-01-26 00:00:00 +0000 +0000,4,47,25.0277777777777778
2018-08-24 00:00:00 +0000 +0000,1,17,6.8298611111111111
2019-09-02 00:00:00 +0000 +0000,1,56,25.5416666666666667
2017-05-16 00:00:00 +0000 +0000,1,56,25.8020833333333333
2023-12-08 00:00:00 +0000 +0000,1,90,45.6272108843537415
2022-06-14 00:00:00 +0000 +0000,1,63,27.7850182704019488
2021-05-08 00:00:00 +0000 +0000,1,18,7.4513888888888889
2016-06-15 00:00:00 +0000 +0000,2,72,33.8601398601398601
2019-04-20 00:00:00 +0000 +0000,1,54,28.6912280701754386
2016-08-15 00:00:00 +0000 +0000,1,62,31.4720279720279720
2020-02-25 00:00:00 +0000 +0000,4,65,31.3274647887323944
2016-01-31 00:00:00 +0000 +0000,1,63,27.7351916376306620
2021-08-21 00:00:00 +0000 +0000,1,51,27.4736842105263158
2024-03-29 00:00:00 +0000 +0000,1,83,35.6952789699570815
2017-12-22 00:00:00 +0000 +0000,1,73,31.9581749049429658
2019-04-25 00:00:00 +0000 +0000,1,60,26.8741258741258741
2020-03-04 00:00:00 +0000 +0000,1,62,29.8621908127208481
2016-02-05 00:00:00 +0000 +0000,2,90,49.1857142857142857
2015-11-01 00:00:00 +0000 +0000,1,36,8.4756944444444444
2022-04-16 00:00:00 +0000 +0000,1,63,23.7474443776307877
